Language,Chapter ID,Chapter Name,Chapter Name (Local Script),Lesson ID,Lesson Number,Word,Translation,Pronunciation,Example,Example Translation,Difficulty
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_4,4,محلہ,Neighborhood,mohalla,ساڈا محلہ صاف اے,Our neighborhood is clean,medium
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_4,4,گلی,Street / Lane,gali,گلی تنگ اے,The street is narrow,easy
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_4,4,سڑک,Road,sarak,سڑک تے گڈیاں چل رہیاں نے,Cars are moving on the road,easy
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_4,4,پُل,Bridge,pul,پُل تے توں لنگھے,Crossed over the bridge,easy
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_4,4,قبرستان,Graveyard,qabristan,قبرستان وچ فاتحہ پڑھی,Recited prayers at the graveyard,medium
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_4,4,میدان,Ground / Field,maidaan,میدان وچ کھیڈ ہو رہی اے,A game is happening in the ground,easy
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_4,4,سٹیڈیم,Stadium,stadium,سٹیڈیم وچ میچ اے,There is a match in the stadium,easy
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_4,4,ملک,Country,mulk,پاکستان میرا ملک اے,Pakistan is my country,easy
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_5,5,صوبہ,Province,suba,پنجاب اک صوبہ اے,Punjab is a province,medium
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_5,5,علاقہ,Area / Region,ilaqa,ایہہ علاقہ سوہنا اے,This area is beautiful,medium
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_5,5,پتہ,Address,pata,اپنا پتہ لکھو,Write your address,easy
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_5,5,تھاں,Place / Location,thaan,ایہہ تاریخی تھاں اے,This is a historical place,easy
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_5,5,جگہ,Place / Space,jagah,ایتھے جگہ نئیں اے,There is no space here,easy
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_5,5,مکان,House / Building,makaan,نواں مکان بنایا,Built a new house,easy
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_5,5,عمارت,Building,imarat,عمارت بوہت اچی اے,The building is very tall,medium
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_5,5,منزل,Floor / Destination,manzil,تیجی منزل تے جانا اے,Have to go to the third floor,medium
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_5,5,کمرہ,Room,kamra,ایہہ میرا کمرہ اے,This is my room,easy
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_5,5,کوٹھا,Roof,kotha,کوٹھے تے پتنگ اڑائی,Flew a kite on the roof,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_1,1,لینا,To buy / To take,laina,مینوں سبزی لینی اے,I have to buy vegetables,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_1,1,ویچنا,To sell,vechna,دوکاندار سمان ویچدا اے,The shopkeeper sells goods,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_1,1,مُل,Price,mul,ایہدا مُل کی اے؟,What is its price?,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_1,1,مہنگا,Expensive,mehnga,ایہہ بوہت مہنگا اے,This is very expensive,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_1,1,سستا,Cheap,sasta,ایہہ سستا اے,This is cheap,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_1,1,پیسے,Money,paisay,میرے کول پیسے نئیں نے,I don't have money,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_1,1,روپیہ,Rupee,rupiya,سو روپیہ دیو,Give a hundred rupees,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_1,1,نوٹ,Currency note,note,ایہہ پنج سو دا نوٹ اے,This is a five hundred note,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_1,1,سکہ,Coin,sikka,جیب وچ سکے نے,There are coins in the pocket,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_1,1,ریزگاری,Change (coins),rezgari,ریزگاری دیو,Give change,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_2,2,بل,Bill,bill,بل کنا ہویا؟,How much is the bill?,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_2,2,رسید,Receipt,raseed,رسید دے دیو,Give the receipt,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_2,2,ڈسکاؤنٹ,Discount,discount,کجھ ڈسکاؤنٹ دیو,Give some discount,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_2,2,بٹوہ,Wallet / Purse,batua,بٹوے وچ پیسے رکھو,Keep money in the wallet,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_2,2,جیب,Pocket,jeb,جیب وچ کی اے؟,What is in the pocket?,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_2,2,دوکاندار,Shopkeeper,dukaan-daar,دوکاندار نال گل کرو,Talk to the shopkeeper,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_2,2,گاہک,Customer,gaahak,گاہک آ گیا,The customer has come,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_2,2,مال,Mall / Shopping center,mall,مال وچ سودا کیتا,Did shopping at the mall,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_2,2,سوپر مارکیٹ,Supermarket,supermarket,سوپر مارکیٹ توں سمان لیایا,Brought stuff from the supermarket,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_2,2,کپڑے,Clothes,kapray,نوے کپڑے لئے,Bought new clothes,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_3,3,جُتے,Shoes,jutay,جُتے پاؤ,Wear the shoes,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_3,3,بیگ,Bag,bag,بیگ وچ سمان رکھو,Put stuff in the bag,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_3,3,گھڑی,Watch / Clock,ghari,گھڑی کنی دی اے؟,How much is the watch?,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_3,3,موبائل,Mobile phone,mobile,موبائل لینا اے,Have to buy a mobile,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_3,3,سونا,Gold,sona,سونا مہنگا اے,Gold is expensive,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_3,3,چاندی,Silver,chaandi,چاندی دی انگوٹھی,Silver ring,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_3,3,گہنے,Jewelry,gehne,گہنے لینے نے,Have to buy jewelry,medium
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_3,3,ٹوکری,Basket,tokri,ٹوکری وچ پھل رکھو,Put fruits in the basket,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_3,3,تھیلا,Shopping bag,thaila,تھیلا بھر گیا,The bag is full,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_3,3,پیکٹ,Packet,packet,چپس دا پیکٹ دیو,Give a packet of chips,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_4,4,بوتل,Bottle,bottle,پانی دی بوتل لیاؤ,Bring a bottle of water,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_4,4,ڈبا,Box / Container,dabba,ڈبے وچ مٹھائی اے,There are sweets in the box,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_4,4,کلو,Kilogram,kilo,اک کلو آٹا دیو,Give one kilo of flour,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_4,4,لیٹر,Liter,liter,اک لیٹر دُدھ لیانا,Bring one liter of milk,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_4,4,درجن,Dozen,darjan,اک درجن آنڈے دیو,Give one dozen eggs,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_4,4,جوڑا,Pair,jora,جُتیاں دا جوڑا,A pair of shoes,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_4,4,سائز,Size,size,ایہہ سائز نکا اے,This size is small,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_4,4,رنگ,Color,rang,کیہڑا رنگ چاہیدا اے؟,Which color do you want?,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_4,4,چُننا,To choose/select,chunna,چنگا سمان چُنو,Choose good stuff,medium
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_4,4,واپس,Return / Back,wapas,ایہہ واپس کرنا اے,This has to be returned,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_5,5,بدلنا,Exchange / Change,badalna,ایہہ بدل دیو,Exchange this,medium
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_5,5,نقد,Cash,naqad,نقد رقم دیو,Give cash,medium
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_5,5,کارڈ,Card,card,کارڈ نال ادائیگی,Payment by card,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_5,5,آن لائن,Online,online,آن لائن سودا کیتا,Did online shopping,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_5,5,ڈیلیوری,Delivery,delivery,ڈیلیوری کد ہوئے گی؟,When will delivery be?,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_5,5,آرڈر,Order,order,آرڈر دے دتا,Placed the order,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_5,5,مفت,Free,muft,ایہہ مفت اے,This is free,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_5,5,سیل,Sale,sale,سیل لگی ہوئی اے,There is a sale going on,easy
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_5,5,بچت,Savings,bachat,بچت کرنی چاہیدی اے,One should save,medium
Punjabi,punjabi_ch6,Shopping & Money,سودا تے پیسے,punjabi_ch6_lesson_5,5,قسط,Installment,qist,قسطاں تے لیا,Bought on installments,medium
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_1,1,خوش,Happy,khush,میں بوہت خوش آں,I am very happy,easy
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_1,1,خوشی,Happiness,khushi,خوشی دی گل اے,It's a matter of happiness,easy
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_1,1,اُداس,Sad,udaas,اوہ اُداس اے,He/She is sad,easy
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_1,1,غم,Sadness / Grief,gham,غم نہ کرو,Don't be sad,easy
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_1,1,غصہ,Anger,gussa,غصہ نہ کرو,Don't be angry,easy
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_1,1,خفا,Upset / Angry,khafa,اوہ مینوں توں خفا اے,He/She is upset with me,easy
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_1,1,ڈر,Fear,dar,مینوں ڈر لگدا اے,I feel scared,easy
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_1,1,ڈرنا,To be afraid,darna,ڈرو نہ,Don't be afraid,easy
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_1,1,پیار,Love,pyar,مینوں تینوں پیار اے,I love you,easy
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_1,1,محبت,Love / Affection,mohabbat,محبت وڈی چیز اے,Love is a big thing,easy
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_2,2,نفرت,Hatred,nafrat,نفرت چنگی نئیں,Hatred is not good,medium
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_2,2,حیرت,Surprise / Wonder,hairat,مینوں حیرت ہوئی,I was surprised,medium
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_2,2,حیران,Surprised / Amazed,hairaan,میں حیران آں,I am surprised,easy
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_2,2,پریشان,Worried / Troubled,pareshaan,پریشان نہ ہو,Don't worry,easy
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_2,2,فکر,Worry / Concern,fikar,فکر دی گل نئیں,Nothing to worry about,easy
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_2,2,خوف,Fear,khauf,خوف نال کمب رہیا اے,Trembling with fear,medium
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_2,2,امید,Hope,umeed,امید رکھو,Have hope,easy
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_2,2,ناامید,Hopeless,na-umeed,ناامید نہ ہو,Don't lose hope,medium
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_2,2,یقین,Confidence / Trust,yaqeen,مینوں یقین اے,I have confidence,medium
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_2,2,شرم,Shame / Shyness,sharm,شرم آندی اے,Feel ashamed/shy,easy
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_3,3,شرمندہ,Embarrassed / Ashamed,sharminda,میں شرمندہ آں,I am embarrassed,medium
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_3,3,سڑن,Jealousy / Burning,saran,سڑن چنگی نئیں,Jealousy is not good,medium
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_3,3,حسد,Envy,hasad,حسد نہ کرو,Don't be envious,medium
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_3,3,کلا,Lonely / Alone,kalla,میں کلا آں,I am alone,easy
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_3,3,تنہا,Lonely,tanha,تنہائی چنگی نئیں,Loneliness is not good,medium
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_3,3,اُکتاہٹ,Boredom,uktahat,اُکتاہٹ ہو رہی اے,Getting bored,medium
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_3,3,تھکاوٹ,Tiredness / Fatigue,thakawat,تھکاوٹ محسوس ہو رہی اے,Feeling tired,easy
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_3,3,آرام,Rest / Comfort,aaraam,آرام کرو,Take rest,easy
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_3,3,سکون,Peace / Calm,sukoon,دل نوں سکون ملیا,Heart found peace,easy
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_3,3,بے چین,Restless / Uneasy,be-chain,دل بے چین اے,Heart is restless,medium
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_4,4,مایوس,Disappointed,mayoos,مایوس نہ ہو,Don't be disappointed,medium
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_4,4,شکر گزار,Grateful / Thankful,shukar-guzaar,میں شکر گزار آں,I am grateful,medium
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_4,4,فخر,Pride,fakhr,مینوں فخر اے,I am proud,medium
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_4,4,پچھتاوا,Regret,pachtawa,پچھتاوا ہو رہیا اے,Feeling regret,hard
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_4,4,افسوس,Sorrow / Regret,afsoos,بوہت افسوس ہویا,Very sorry to hear,easy
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_4,4,جوش,Enthusiasm / Excitement,josh,جوش وچ آ گیا,Got excited,medium
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_4,4,پُرجوش,Enthusiastic / Excited,pur-josh,اوہ بوہت پُرجوش اے,He/She is very enthusiastic,medium
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_4,4,دکھی,Sad / Grieving,dukhi,اج دل دکھی اے,Heart is sad today,easy
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_4,4,مطمئن,Satisfied / Content,mutmaeen,میں مطمئن آں,I am satisfied,medium
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_4,4,بے صبرا,Impatient,be-sabra,بے صبرے نہ ہو,Don't be impatient,medium
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_5,5,صبر,Patience,sabar,صبر کرو,Have patience,easy
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_5,5,شوق,Passion / Interest,shauq,مینوں پڑھن دا شوق اے,I have passion for reading,medium
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_5,5,دلچسپی,Interest,dilchaspi,مینوں دلچسپی اے,I am interested,medium
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_5,5,رونا,To cry,rona,رونا نہیں,Don't cry,easy
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_5,5,ہسنا,To laugh,hasna,ہسنا صحت لئی چنگا اے,Laughing is good for health,easy
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_5,5,مسکرانا,To smile,muskurana,ہمیشہ مسکراندے رہو,Always keep smiling,easy
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_5,5,چیکنا,To scream,cheekna,چیکو نہ,Don't scream,medium
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_5,5,چُپ,Silent / Quiet,chup,چُپ رہو,Stay quiet,easy
Punjabi,punjabi_ch7,Emotions & Feelings,جذبات تے احساس,punjabi_ch7_lesson_5,5,بولنا,To speak,bolna,کجھ بولو,Say something,easy
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_1,1,موسم,Weather / Season,mausam,اج موسم چنگا اے,Today the weather is nice,easy
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_1,1,گرمی,Heat / Summer,garmi,گرمی بوہت اے,It is very hot,easy
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_1,1,سردی,Cold / Winter,sardi,سردی لگ رہی اے,Feeling cold,easy
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_1,1,مینہ,Rain,meenh,مینہ پے رہیا اے,It is raining,easy
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_1,1,برف,Snow / Ice,barf,پہاڑاں تے برف اے,There is snow on the mountains,easy
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_1,1,دھپ,Sunshine,dhup,دھپ نکل آئی,The sun came out,easy
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_1,1,سورج,Sun,suraj,سورج نکل رہیا اے,The sun is rising,easy
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_1,1,چن,Moon,chan,چن نکلیا اے,The moon has risen,easy
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_1,1,تارے,Stars,taaray,اسمان تے تارے نے,There are stars in the sky,easy
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_1,1,اسمان,Sky,asmaan,اسمان نیلا اے,The sky is blue,easy
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_2,2,بدل,Cloud,badal,بدل چھائے نے,Clouds have gathered,easy
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_2,2,ہوا,Wind / Air,hawa,ہوا چل رہی اے,The wind is blowing,easy
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_2,2,ہنیری,Storm / Dust storm,haneri,ہنیری آ رہی اے,A storm is coming,medium
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_2,2,طوفان,Typhoon / Storm,toofaan,سمندر وچ طوفان آیا,There was a storm in the sea,medium
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_2,2,بجلی,Lightning / Electricity,bijli,بجلی چمک رہی اے,Lightning is flashing,easy
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_2,2,گرج,Thunder,garaj,گرج دی آواز آئی,Heard the sound of thunder,medium
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_2,2,گڑے,Hailstones,garay,گڑے پے رہے نے,Hailstones are falling,medium
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_2,2,دھند,Fog / Mist,dhund,دھند چھائی ہوئی اے,Fog has covered,medium
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_2,2,کہرا,Fog,kohra,کہرے وچ کجھ نظر نئیں آندا,Can't see anything in the fog,medium
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_2,2,پینگھ,Rainbow,peengh,پینگھ نکل آئی,A rainbow appeared,hard
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_3,3,بہار,Spring,bahaar,بہار دا موسم اے,It's spring season,easy
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_3,3,پت جھڑ,Autumn,pat-jhar,پت جھڑ وچ پتے ڈگدے نے,Leaves fall in autumn,medium
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_3,3,پتا,Leaf,patta,پتے ہرے نے,Leaves are green,easy
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_3,3,پھل,Flower,phul,پھل خوشبودار اے,The flower is fragrant,easy
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_3,3,گھاہ,Grass,ghaah,گھاہ ہری اے,The grass is green,easy
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_3,3,رُکھ,Tree,rukh,رُکھ وڈا اے,The tree is big,easy
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_3,3,بوٹا,Plant,buta,بوٹے نوں پانی دیو,Water the plant,easy
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_3,3,بیج,Seed,beej,بیج بویا,Planted a seed,easy
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_3,3,جڑ,Root,jarr,رُکھ دیاں جڑاں مضبوط نے,The tree's roots are strong,medium
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_3,3,ٹہنی,Branch,tehni,ٹہنی تے پنچھی بیٹھا اے,A bird is sitting on the branch,medium
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_4,4,مُنڈھ,Trunk (of tree),mundh,رُکھ دا مُنڈھ موٹا اے,The trunk of the tree is thick,medium
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_4,4,پنچھی,Bird,panchhi,پنچھی اُڈ رہیا اے,The bird is flying,easy
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_4,4,چڑی,Sparrow / Small bird,chiri,چڑی چہچہا رہی اے,The sparrow is chirping,easy
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_4,4,کاں,Crow,kaan,کاں کالا اے,The crow is black,easy
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_4,4,مور,Peacock,mor,مور ناچ رہیا اے,The peacock is dancing,easy
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_4,4,تتلی,Butterfly,titli,تتلی رنگین اے,The butterfly is colorful,easy
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_4,4,مکھی,Fly,makkhi,مکھی اُڈ رہی اے,The fly is flying,easy
